date,dealer_id,product_id,total_demand,stock_in,stock_out,closing_stock,beneficiaries_count,festival_flag,season,policy_change_flag
2023-08-28,104,4,113,102,113,292,53,0,harvest,0
2023-08-28,104,3,56,114,56,521,59,0,harvest,0
2023-08-28,102,2,132,144,132,233,74,0,harvest,0
2023-08-28,102,4,121,91,121,131,54,0,harvest,0
2023-08-28,105,4,108,278,108,610,84,0,harvest,0
2023-08-28,105,3,101,118,101,434,76,0,harvest,0
2023-08-28,105,2,174,226,174,465,35,1,harvest,0
2023-08-28,105,1,124,244,124,581,64,0,harvest,0
2023-08-29,102,2,178,61,178,168,91,0,harvest,0
2023-08-29,102,3,80,75,80,192,20,0,harvest,0
2023-08-29,104,2,177,40,177,115,51,0,harvest,0
2023-08-29,104,3,65,0,65,264,76,0,harvest,0
2023-08-29,104,4,77,195,77,317,84,1,harvest,0
2023-08-30,101,1,181,97,181,24,18,1,harvest,0
2023-08-30,101,3,136,274,136,465,49,0,harvest,0
2023-08-30,104,3,101,247,101,577,21,0,harvest,0
2023-08-30,104,1,166,257,166,223,95,1,harvest,0
2023-08-30,105,1,108,78,108,216,12,1,harvest,0
2023-08-30,105,4,180,114,180,344,58,0,harvest,0
2023-08-30,105,3,189,154,189,369,93,0,harvest,0
2023-08-30,105,2,84,278,84,491,62,0,harvest,0
2023-08-31,101,4,39,287,39,610,69,0,harvest,0
2023-08-31,101,2,150,289,150,246,22,0,harvest,0
2023-08-31,105,2,40,198,40,265,83,0,harvest,0
2023-08-31,105,4,58,91,58,289,18,0,harvest,0
2023-08-31,105,3,178,189,178,429,77,0,harvest,0
2023-09-01,102,1,46,206,46,564,67,0,harvest,0
2023-09-01,102,3,197,115,197,253,66,0,harvest,0
2023-09-01,103,3,143,63,143,137,11,0,harvest,0
2023-09-01,103,2,69,205,69,323,22,0,harvest,0
2023-09-01,103,1,30,259,30,451,32,0,harvest,0
2023-09-01,103,4,193,178,193,135,36,0,harvest,0
2023-09-01,104,1,147,189,147,301,21,0,harvest,0
2023-09-01,104,2,83,135,83,286,51,0,harvest,0
2023-09-01,104,3,162,135,162,159,51,0,harvest,0
2023-09-01,104,4,114,156,114,403,25,0,harvest,0
2023-09-01,105,4,104,107,104,176,24,0,harvest,0
2023-09-01,105,3,90,22,90,312,93,0,harvest,0
2023-09-01,105,2,144,87,144,212,29,0,harvest,0
2023-09-01,105,1,174,26,174,85,68,0,harvest,0
2023-09-02,101,2,27,3,27,414,67,0,harvest,0
2023-09-02,101,4,64,176,64,401,28,0,harvest,0
2023-09-02,101,1,117,187,117,568,78,0,harvest,0
2023-09-02,104,3,191,162,191,436,57,0,harvest,0
2023-09-02,104,4,129,152,129,185,96,0,harvest,0
2023-09-02,104,1,80,76,80,218,28,0,harvest,0
2023-09-03,102,2,41,199,41,365,70,0,harvest,0
2023-09-03,102,1,83,136,83,438,63,0,harvest,0
2023-09-03,102,4,130,187,130,218,33,0,harvest,0
2023-09-03,102,3,142,15,142,315,68,0,harvest,0
2023-09-03,104,2,132,82,132,184,95,0,harvest,0
2023-09-03,104,3,126,20,126,243,76,0,harvest,0
2023-09-04,105,3,111,85,111,464,82,0,harvest,0
2023-09-04,105,2,63,75,63,302,57,0,harvest,0
2023-09-04,105,4,154,159,154,153,17,0,harvest,0
2023-09-04,102,2,58,117,58,270,27,0,harvest,0
2023-09-04,102,3,107,200,107,473,41,0,harvest,0
2023-09-04,102,4,129,276,129,556,58,0,harvest,0
2023-09-05,103,3,78,282,78,329,45,0,harvest,0
2023-09-05,103,1,37,103,37,265,22,0,harvest,0
2023-09-05,103,4,77,282,77,639,66,0,harvest,0
2023-09-05,105,4,183,189,183,242,73,0,harvest,0
2023-09-05,105,2,53,42,53,157,90,0,harvest,0
2023-09-05,104,2,111,254,111,428,85,0,harvest,0
2023-09-05,104,1,105,89,105,219,89,0,harvest,0
2023-09-05,104,4,61,77,61,319,57,0,harvest,0
2023-09-05,101,4,67,200,67,258,41,0,harvest,0
2023-09-05,101,1,190,48,190,0,24,0,harvest,0
2023-09-05,102,2,173,26,173,97,97,0,harvest,0
2023-09-05,102,1,138,70,138,261,57,0,harvest,0
2023-09-05,102,3,158,200,158,233,24,0,harvest,0
2023-09-06,104,2,132,257,132,408,31,0,harvest,0
2023-09-06,104,3,41,194,41,520,35,0,harvest,0
2023-09-06,104,1,153,108,153,380,81,0,harvest,0
2023-09-06,104,4,51,117,51,478,83,0,harvest,0
2023-09-06,102,3,37,0,37,341,64,0,harvest,0
2023-09-06,102,4,94,128,94,519,19,0,harvest,0
2023-09-06,102,1,50,193,50,347,86,0,harvest,0
2023-09-06,102,2,129,20,129,76,85,0,harvest,0
2023-09-06,101,3,95,127,95,515,98,0,harvest,0
2023-09-06,101,2,100,230,100,314,80,0,harvest,0
2023-09-06,101,1,186,196,186,480,44,0,harvest,0
2023-09-06,101,4,39,10,39,84,92,0,harvest,0
2023-09-07,105,1,98,190,98,245,93,0,harvest,0
2023-09-07,105,4,45,220,45,398,13,0,harvest,0
2023-09-07,101,3,107,106,107,486,99,0,harvest,0
2023-09-07,101,4,76,285,76,701,96,0,harvest,0
2023-09-07,103,3,108,79,108,158,41,0,harvest,0
2023-09-07,103,2,175,47,175,320,41,0,harvest,0
2023-09-07,104,4,136,251,136,291,21,0,harvest,0
2023-09-07,104,3,163,82,163,104,15,0,harvest,0
2023-09-07,104,2,28,61,28,138,35,0,harvest,0
2023-09-07,104,1,91,70,91,333,88,0,harvest,0
2023-09-07,102,2,147,38,147,24,85,0,harvest,0
2023-09-07,102,3,197,238,197,463,87,0,harvest,0
2023-09-07,102,1,190,148,190,113,75,0,harvest,0
2023-09-08,105,4,128,280,128,281,86,0,harvest,0
2023-09-08,105,1,138,13,138,126,53,0,harvest,0
2023-09-08,104,3,58,93,58,245,97,0,harvest,0
2023-09-08,104,1,186,21,186,204,36,0,harvest,0
2023-09-08,103,4,86,210,86,410,14,0,harvest,0
2023-09-08,103,2,144,200,144,423,57,0,harvest,0
2023-09-08,103,1,77,186,77,528,38,0,harvest,0
2023-09-08,102,4,159,243,159,259,29,0,harvest,0
2023-09-08,102,1,52,276,52,559,49,0,harvest,0
2023-09-08,102,2,54,107,54,452,55,0,harvest,0
2023-09-08,101,2,130,127,130,157,49,0,harvest,0
2023-09-08,101,3,94,72,94,153,79,0,harvest,0
2023-09-08,101,4,163,95,163,99,81,0,harvest,0
2023-09-08,101,1,85,250,85,443,20,0,harvest,0
2023-09-09,105,4,192,206,192,128,87,0,harvest,0
2023-09-09,105,2,158,42,158,97,64,0,harvest,0
2023-09-09,104,1,103,38,103,366,34,0,harvest,0
2023-09-09,104,2,141,155,141,498,38,0,harvest,0
2023-09-09,101,3,155,37,155,80,65,0,harvest,0
2023-09-09,101,4,129,203,129,434,55,0,harvest,0
2023-09-10,102,3,174,208,174,504,52,0,harvest,0
2023-09-10,102,4,107,225,107,523,60,0,harvest,0
2023-09-10,102,2,110,280,110,596,84,0,harvest,0
2023-09-10,102,1,97,33,97,78,22,0,harvest,0
2023-09-10,103,1,184,241,184,532,23,0,harvest,0
2023-09-10,103,3,43,163,43,559,95,0,harvest,0
2023-09-11,101,3,155,139,155,254,35,0,harvest,0
2023-09-11,101,4,160,202,160,489,98,0,harvest,0
2023-09-11,101,1,160,109,160,228,93,0,harvest,0
2023-09-11,105,3,183,82,183,150,49,0,harvest,0
2023-09-11,105,4,167,267,167,231,67,0,harvest,0
2023-09-11,105,1,24,21,24,106,89,0,harvest,0
2023-09-11,103,3,73,72,73,188,56,0,harvest,0
2023-09-11,103,1,60,158,60,578,87,0,harvest,0
2023-09-11,103,2,166,60,166,207,43,0,harvest,0
2023-09-11,103,4,47,99,47,514,52,0,harvest,0
2023-09-12,103,4,104,75,104,270,21,0,harvest,0
2023-09-12,103,3,173,243,173,301,92,0,harvest,0
2023-09-12,103,1,29,226,29,619,95,0,harvest,0
2023-09-12,101,3,37,26,37,373,36,0,harvest,0
2023-09-12,101,4,178,294,178,380,17,0,harvest,0
2023-09-12,101,1,84,252,84,560,92,0,harvest,0
2023-09-12,104,2,186,272,186,570,32,0,harvest,0
2023-09-12,104,1,63,193,63,248,97,0,harvest,0
2023-09-12,104,4,29,287,29,722,97,0,harvest,0
2023-09-12,105,3,98,75,98,336,52,0,harvest,0
2023-09-12,105,1,192,55,192,8,13,0,harvest,0
2023-09-13,101,4,161,244,161,208,93,0,harvest,0
2023-09-13,101,2,30,1,30,301,36,0,harvest,0
2023-09-13,101,3,89,261,89,397,99,0,harvest,0
2023-09-13,104,3,139,299,139,432,74,0,harvest,0
2023-09-13,104,4,37,30,37,466,48,0,harvest,0
2023-09-13,104,1,158,81,158,91,13,0,harvest,0
2023-09-13,104,2,103,47,103,286,69,0,harvest,0
2023-09-13,105,4,124,195,124,236,44,0,harvest,0
2023-09-13,105,1,169,237,169,472,74,0,harvest,0
2023-09-13,105,3,74,124,74,546,86,0,harvest,0
2023-09-13,105,2,97,221,97,465,97,0,harvest,0
2023-09-14,103,3,187,194,187,315,33,0,harvest,0
2023-09-14,103,2,169,201,169,198,61,0,harvest,0
2023-09-14,105,2,193,251,193,362,89,0,harvest,0
2023-09-14,105,1,138,176,138,265,97,0,harvest,0
2023-09-14,105,3,67,255,67,337,28,0,harvest,0
2023-09-15,105,3,186,90,186,221,79,0,harvest,0
2023-09-15,105,4,170,117,170,251,26,0,harvest,0
2023-09-15,102,4,115,138,115,445,57,0,harvest,0
2023-09-15,102,1,97,145,97,401,17,0,harvest,0
2023-09-15,102,3,71,15,71,213,96,0,harvest,0
2023-09-15,102,2,128,247,128,258,30,0,harvest,0
2023-09-15,101,4,76,28,76,263,80,0,harvest,0
2023-09-15,101,1,143,150,143,300,53,0,harvest,0
2023-09-15,104,1,58,173,58,299,69,0,harvest,0
2023-09-15,104,2,45,154,45,278,42,0,harvest,0
2023-09-15,104,4,31,208,31,552,24,0,harvest,0
2023-09-15,104,3,198,209,198,481,22,0,harvest,0
2023-09-16,105,2,179,90,179,352,99,0,harvest,0
2023-09-16,105,3,29,299,29,439,81,0,harvest,0
2023-09-16,105,4,89,18,89,377,71,0,harvest,0
2023-09-16,104,4,51,61,51,474,32,0,harvest,0
2023-09-16,104,2,129,200,129,499,13,0,harvest,0
2023-09-16,104,3,192,102,192,158,63,0,harvest,0
2023-09-16,104,1,31,269,31,360,20,0,harvest,0
2023-09-16,101,2,75,160,75,471,49,0,harvest,0
2023-09-16,101,3,72,36,72,239,10,0,harvest,0
2023-09-16,101,1,170,293,170,453,20,0,harvest,0
2023-09-17,105,3,71,208,71,575,97,0,harvest,0
2023-09-17,105,4,137,169,137,249,52,0,harvest,0
2023-09-17,104,3,100,46,100,368,32,0,harvest,0
2023-09-17,104,1,102,236,102,434,39,0,harvest,0
2023-09-17,101,1,95,27,95,215,31,0,harvest,0
2023-09-17,101,3,176,13,176,123,79,0,harvest,0
2023-09-17,101,2,104,104,104,311,73,0,harvest,0
2023-09-17,103,2,65,270,65,677,56,0,harvest,0
2023-09-17,103,1,143,261,143,599,94,0,harvest,0
2023-09-18,102,1,102,24,102,328,53,0,harvest,0
2023-09-18,102,4,176,84,176,375,16,0,harvest,0
2023-09-18,102,3,91,194,91,467,48,0,harvest,0
2023-09-18,102,2,23,36,23,485,23,0,harvest,0
2023-09-18,104,3,32,240,32,349,97,0,harvest,0
2023-09-18,104,1,184,196,184,328,61,0,harvest,0
2023-09-18,104,2,56,197,56,455,78,0,harvest,0
2023-09-18,104,4,105,214,105,462,52,0,harvest,0
2023-09-18,101,2,144,100,144,344,72,0,harvest,0
2023-09-18,101,1,177,165,177,260,34,0,harvest,0
2023-09-18,101,4,174,151,174,354,54,0,harvest,0
2023-09-19,101,1,116,195,116,355,59,0,harvest,0
2023-09-19,101,2,182,163,182,194,29,0,harvest,0
2023-09-19,101,4,90,69,90,119,54,0,harvest,0
2023-09-19,101,3,58,271,58,350,62,0,harvest,0
2023-09-19,103,4,31,85,31,339,50,0,harvest,0
2023-09-19,103,3,173,198,173,274,97,0,harvest,0
2023-09-19,103,1,196,229,196,419,93,0,harvest,0
2023-09-19,104,1,82,214,82,435,61,0,harvest,0
2023-09-19,104,4,60,153,60,456,42,0,harvest,0
2023-09-19,105,1,43,270,43,668,62,0,harvest,0
2023-09-19,105,3,159,58,159,303,14,0,harvest,0
2023-09-19,105,4,67,241,67,609,74,0,harvest,0
2023-09-20,102,2,195,173,195,467,31,0,harvest,0
2023-09-20,102,3,183,135,183,207,53,0,harvest,0
2023-09-20,102,1,98,148,98,216,32,0,harvest,0
2023-09-20,102,4,73,82,73,321,51,0,harvest,0
2023-09-20,101,3,30,146,30,511,50,0,harvest,0
2023-09-20,101,1,190,27,190,0,71,0,harvest,0
2023-09-20,104,1,151,80,151,255,43,0,harvest,0
2023-09-20,104,2,38,270,38,452,54,0,harvest,0
2023-09-20,104,4,99,250,99,433,68,0,harvest,0
2023-09-20,105,4,93,222,93,436,48,0,harvest,0
2023-09-20,105,1,26,278,26,554,76,0,harvest,0
2023-09-20,103,1,163,64,163,10,36,0,harvest,0
2023-09-20,103,2,25,32,25,176,41,0,harvest,0
2023-09-21,103,2,33,146,33,468,39,0,harvest,0
2023-09-21,103,3,131,247,131,554,74,0,harvest,0
2023-09-21,104,4,77,185,77,360,22,0,harvest,0
2023-09-21,104,1,109,149,109,218,65,0,harvest,0
2023-09-21,104,2,96,238,96,289,67,0,harvest,0
2023-09-21,104,3,120,4,120,296,10,0,harvest,0
2023-09-21,101,1,160,151,160,115,23,0,harvest,0
2023-09-21,101,3,149,253,149,586,69,0,harvest,0
2023-09-21,101,4,163,123,163,241,19,0,harvest,0
2023-09-21,105,2,57,32,57,95,34,0,harvest,0
2023-09-21,105,1,171,24,171,252,16,0,harvest,0
2023-09-21,105,4,33,102,33,211,69,0,harvest,0
2023-09-21,105,3,68,98,68,382,89,0,harvest,0
2023-09-21,102,2,136,227,136,475,57,0,harvest,0
2023-09-21,102,3,186,197,186,415,31,0,harvest,0
2023-09-22,102,2,118,59,118,309,30,0,harvest,0
2023-09-22,102,1,99,1,99,361,86,0,harvest,0
2023-09-22,101,3,131,125,131,200,86,0,harvest,0
2023-09-22,101,1,50,119,50,566,93,0,harvest,0
2023-09-22,101,2,66,142,66,444,98,0,harvest,0
2023-09-22,101,4,125,123,125,117,51,0,harvest,0
2023-09-22,105,4,122,4,122,263,73,0,harvest,0
2023-09-22,105,1,107,152,107,515,56,0,harvest,0
2023-09-22,105,2,148,90,148,206,37,0,harvest,0
2023-09-22,105,3,117,66,117,159,94,0,harvest,0
2023-09-22,104,3,32,165,32,603,16,0,harvest,0
2023-09-22,104,2,68,120,68,500,43,0,harvest,0
2023-09-22,104,1,37,164,37,346,19,0,harvest,0
2023-09-22,103,3,183,255,183,556,85,0,harvest,0
2023-09-22,103,1,187,17,187,0,67,0,harvest,0
2023-09-23,101,3,64,3,64,88,24,0,harvest,0
2023-09-23,101,2,96,152,96,376,58,0,harvest,0
2023-09-23,101,1,166,60,166,356,48,0,harvest,0
2023-09-23,101,4,56,293,56,669,65,0,harvest,0
2023-09-23,102,3,177,132,177,264,94,0,harvest,0
2023-09-23,102,4,139,16,139,340,82,0,harvest,0
2023-09-23,102,1,188,64,188,211,96,0,harvest,0
2023-09-23,103,3,100,85,100,148,53,0,harvest,0
2023-09-23,103,4,92,275,92,551,23,0,harvest,0
2023-09-23,105,2,174,171,174,375,53,0,harvest,0
2023-09-23,105,1,119,60,119,359,55,0,harvest,0
2023-09-23,105,4,113,241,113,580,32,0,harvest,0
2023-09-23,105,3,60,148,60,554,66,0,harvest,0
2023-09-23,104,2,67,30,67,390,32,0,harvest,0
2023-09-23,104,1,147,206,147,216,32,0,harvest,0
2023-09-23,104,3,67,132,67,249,14,0,harvest,0
2023-09-23,104,4,194,87,194,357,13,0,harvest,0
2023-09-24,101,4,31,249,31,561,93,0,harvest,0
2023-09-24,101,1,132,61,132,241,88,0,harvest,0
2023-09-24,101,3,60,9,60,188,15,0,harvest,0
2023-09-24,105,4,80,133,80,381,48,0,harvest,0
2023-09-24,105,1,65,27,65,129,73,0,harvest,0
2023-09-24,105,3,63,71,63,264,81,0,harvest,0
2023-09-24,105,2,181,113,181,361,49,0,harvest,0
2023-09-24,104,2,77,2,77,179,99,0,harvest,0
2023-09-24,104,1,167,245,167,322,82,0,harvest,0
2023-09-24,104,4,69,88,69,503,98,0,harvest,0
2023-09-24,104,3,140,154,140,267,41,0,harvest,0
2023-09-24,102,1,25,124,25,284,11,0,harvest,0
2023-09-24,102,4,158,166,158,154,65,0,harvest,0
2023-09-24,102,3,144,143,144,369,14,0,harvest,0
2023-09-24,102,2,173,56,173,268,44,0,harvest,0
2023-09-24,103,3,29,2,29,391,62,0,harvest,0
2023-09-24,103,1,154,278,154,567,89,0,harvest,0
2023-09-24,103,4,176,59,176,270,82,0,harvest,0
2023-09-25,103,2,150,40,150,292,33,0,harvest,0
2023-09-25,103,4,158,5,158,0,75,0,harvest,0
2023-09-25,103,1,26,172,26,298,51,0,harvest,0
2023-09-25,103,3,108,250,108,408,99,0,harvest,0
2023-09-25,101,2,35,83,35,439,40,0,harvest,0
2023-09-25,101,4,167,174,167,488,45,0,harvest,0
2023-09-26,105,2,161,273,161,602,48,0,harvest,0
2023-09-26,105,1,181,12,181,238,37,0,harvest,0
2023-09-26,101,4,105,89,105,216,56,0,harvest,0
2023-09-26,101,2,168,182,168,131,63,0,harvest,0
2023-09-26,101,1,150,298,150,452,47,0,harvest,0
2023-09-26,103,4,111,150,111,379,21,0,harvest,0
2023-09-26,103,1,198,133,198,45,88,0,harvest,0
2023-09-27,101,2,178,156,178,476,77,0,harvest,0
2023-09-27,101,1,181,0,181,274,88,0,harvest,0
2023-09-27,101,4,149,186,149,226,23,0,harvest,0
2023-09-27,101,3,33,94,33,342,34,0,harvest,0
2023-09-27,103,2,152,15,152,346,37,0,harvest,0
2023-09-27,103,1,171,183,171,214,61,0,harvest,0
2023-09-28,101,1,129,170,129,371,21,0,harvest,0
2023-09-28,101,4,155,210,155,328,22,0,harvest,0
2023-09-28,101,2,30,291,30,473,81,0,harvest,0
2023-09-28,101,3,82,264,82,412,88,0,harvest,0
2023-09-28,104,1,28,289,28,467,80,0,harvest,0
2023-09-28,104,3,61,1,61,198,13,0,harvest,0
2023-09-28,102,2,155,254,155,369,83,0,harvest,0
2023-09-28,102,3,109,229,109,480,48,0,harvest,0
2023-09-28,102,4,147,30,147,106,43,0,harvest,0
2023-09-28,105,4,36,65,36,214,16,0,harvest,0
2023-09-28,105,3,105,97,105,229,22,0,harvest,0
2023-09-28,105,1,166,36,166,111,28,0,harvest,0
2023-09-28,105,2,165,89,165,46,18,0,harvest,0
2023-09-29,105,1,184,22,184,52,54,0,harvest,0
2023-09-29,105,2,120,122,120,176,82,0,harvest,0
2023-09-29,105,4,94,104,94,452,26,0,harvest,0
2023-09-29,105,3,89,184,89,561,51,0,harvest,0
2023-09-29,104,3,117,285,117,296,42,0,harvest,0
2023-09-29,104,2,159,53,159,57,96,0,harvest,0
2023-09-29,104,4,153,78,153,340,71,0,harvest,0
2023-09-29,101,3,69,269,69,445,52,0,harvest,0
2023-09-29,101,4,193,91,193,256,71,0,harvest,0
2023-09-29,101,2,86,204,86,392,44,0,harvest,0
2023-09-29,101,1,136,103,136,227,48,0,harvest,0
2023-09-29,102,2,25,182,25,547,27,0,harvest,0
2023-09-29,102,4,189,181,189,398,14,0,harvest,0
2023-09-29,102,1,97,222,97,429,51,0,harvest,0
2023-09-29,102,3,144,175,144,266,36,0,harvest,0
2023-09-30,105,2,132,10,132,8,52,0,harvest,0
2023-09-30,105,3,43,44,43,454,28,0,harvest,0
2023-09-30,105,4,91,181,91,311,64,0,harvest,0
2023-09-30,105,1,94,143,94,522,19,0,harvest,0
2023-09-30,101,3,123,56,123,134,13,0,harvest,0
2023-09-30,101,1,33,238,33,521,71,0,harvest,0
2023-09-30,101,4,165,172,165,260,72,0,harvest,0
2023-09-30,101,2,125,200,125,410,25,0,harvest,0
2023-09-30,104,3,151,127,151,404,44,0,harvest,0
2023-09-30,104,4,115,207,115,232,90,0,harvest,0
2023-09-30,104,2,31,27,31,124,58,0,harvest,0
2023-10-01,105,4,185,47,185,39,29,1,harvest,0
2023-10-01,105,3,70,266,70,665,58,0,harvest,0
2023-10-01,103,3,159,55,159,376,19,0,harvest,0
2023-10-01,103,2,139,182,139,382,35,0,harvest,0
2023-10-01,103,1,33,19,33,264,11,1,harvest,0
2023-10-01,104,2,133,38,133,357,14,0,harvest,0
2023-10-01,104,3,116,219,116,349,27,0,harvest,0
2023-10-01,104,1,96,138,96,484,85,1,harvest,0
2023-10-01,104,4,193,211,193,160,23,1,harvest,0
2023-10-02,103,4,108,288,108,608,21,0,harvest,0
2023-10-02,103,3,148,117,148,442,40,0,harvest,0
2023-10-02,101,3,44,4,44,228,66,0,harvest,0
2023-10-02,101,2,81,60,81,128,37,1,harvest,0
2023-10-03,102,1,117,72,117,304,55,1,harvest,0
2023-10-03,102,4,64,204,64,499,13,1,harvest,0
2023-10-03,102,2,154,235,154,515,89,0,harvest,0
2023-10-03,105,2,39,91,39,273,41,0,harvest,0
2023-10-03,105,3,146,155,146,324,16,1,harvest,0
2023-10-03,101,4,164,157,164,245,55,1,harvest,0
2023-10-03,101,3,127,198,127,384,58,0,harvest,0
2023-10-03,104,4,20,11,20,167,74,1,harvest,0
2023-10-03,104,1,56,235,56,622,97,0,harvest,0
2023-10-03,104,3,88,55,88,456,87,0,harvest,0
2023-10-03,104,2,58,259,58,327,62,0,harvest,0
2023-10-04,105,2,160,293,160,488,45,0,harvest,0
2023-10-04,105,3,39,135,39,351,41,0,harvest,0
2023-10-04,105,1,146,173,146,250,81,0,harvest,0
2023-10-04,105,4,113,266,113,306,98,1,harvest,0
2023-10-04,102,2,170,254,170,351,11,0,harvest,0
2023-10-04,102,1,140,255,140,307,79,0,harvest,0
2023-10-04,101,4,173,279,173,252,14,0,harvest,0
2023-10-04,101,1,129,75,129,185,38,0,harvest,0
2023-10-04,101,2,103,146,103,168,14,0,harvest,0
2023-10-04,101,3,106,171,106,232,78,0,harvest,0
2023-10-04,103,1,180,104,180,392,80,1,harvest,0
2023-10-04,103,4,151,32,151,208,51,0,harvest,0
2023-10-04,103,2,70,285,70,363,99,0,harvest,0
2023-10-04,103,3,94,255,94,560,63,1,harvest,0
2023-10-05,104,4,96,139,96,420,46,0,harvest,0
2023-10-05,104,2,30,33,30,479,58,0,harvest,0
2023-10-05,101,3,97,60,97,350,21,1,harvest,0
2023-10-05,101,4,189,235,189,509,44,0,harvest,0
2023-10-05,101,2,28,190,28,348,60,1,harvest,0
2023-10-05,105,2,168,117,168,283,13,0,harvest,0
2023-10-05,105,3,199,228,199,402,53,0,harvest,0
2023-10-05,102,1,187,131,187,233,52,0,harvest,0
2023-10-05,102,4,165,135,165,227,20,0,harvest,0
2023-10-05,103,1,67,174,67,254,20,0,harvest,0
2023-10-05,103,3,175,62,175,153,46,1,harvest,0
2023-10-06,102,3,78,197,78,396,63,0,harvest,0
2023-10-06,102,1,173,277,173,383,21,0,harvest,0
2023-10-06,101,2,123,40,123,271,88,0,harvest,0
2023-10-06,101,1,143,294,143,421,74,0,harvest,0
2023-10-06,104,2,157,206,157,372,60,0,harvest,0
2023-10-06,104,4,48,76,48,202,78,1,harvest,0
2023-10-07,104,1,144,38,144,373,32,1,harvest,0
2023-10-07,104,2,86,164,86,283,77,0,harvest,0
2023-10-07,104,3,24,125,24,397,42,0,harvest,0
2023-10-07,104,4,164,235,164,288,63,0,harvest,0
2023-10-07,102,3,156,270,156,468,44,0,harvest,0
2023-10-07,102,1,49,267,49,453,94,0,harvest,0
2023-10-07,102,2,79,283,79,311,47,1,harvest,0
2023-10-07,102,4,101,273,101,633,82,0,harvest,0
2023-10-07,103,3,76,52,76,93,32,0,harvest,0
2023-10-07,103,1,70,214,70,339,21,1,harvest,0
2023-10-07,101,2,62,299,62,566,55,0,harvest,0
2023-10-07,101,1,60,97,60,208,68,1,harvest,0
2023-10-08,104,4,82,296,82,594,89,0,harvest,0
2023-10-08,104,2,127,166,127,325,40,0,harvest,0
2023-10-08,104,3,39,88,39,227,37,0,harvest,0
2023-10-08,104,1,114,244,114,404,40,0,harvest,0
2023-10-08,105,4,24,236,24,379,85,1,harvest,0
2023-10-08,105,3,72,31,72,287,82,0,harvest,0
2023-10-08,105,2,188,172,188,219,66,1,harvest,0
2023-10-08,105,1,37,295,37,602,42,0,harvest,0
2023-10-08,102,2,126,113,126,192,30,1,harvest,0
2023-10-08,102,1,27,81,27,479,63,0,harvest,0
2023-10-08,102,4,34,189,34,600,47,0,harvest,0
2023-10-08,103,3,158,184,158,205,40,0,harvest,0
2023-10-08,103,2,118,104,118,148,76,1,harvest,0
2023-10-08,103,4,86,110,86,265,64,0,harvest,0
2023-10-08,101,4,138,243,138,336,94,1,harvest,0
2023-10-08,101,2,85,203,85,508,22,0,harvest,0
2023-10-09,103,4,112,113,112,415,89,0,harvest,0
2023-10-09,103,3,135,221,135,501,77,0,harvest,0
2023-10-09,101,4,119,49,119,286,36,0,harvest,0
2023-10-09,101,3,37,84,37,185,85,1,harvest,0
2023-10-09,101,2,58,70,58,155,83,1,harvest,0
2023-10-09,101,1,133,15,133,161,20,0,harvest,0
2023-10-10,101,1,86,202,86,232,11,0,harvest,0
2023-10-10,101,4,119,260,119,555,33,0,harvest,0
2023-10-10,104,4,123,213,123,540,23,0,harvest,0
2023-10-10,104,1,72,100,72,420,85,0,harvest,0
2023-10-11,102,4,107,196,107,388,79,0,harvest,0
2023-10-11,102,1,136,172,136,157,63,0,harvest,0
2023-10-11,102,3,179,266,179,581,68,1,harvest,0
2023-10-11,105,1,169,245,169,572,52,0,harvest,0
2023-10-11,105,2,90,250,90,479,67,0,harvest,0
2023-10-11,105,4,33,198,33,282,34,1,harvest,0
2023-10-11,104,1,44,75,44,521,20,0,harvest,0
2023-10-11,104,3,116,253,116,469,14,0,harvest,0
2023-10-11,104,4,192,30,192,254,24,0,harvest,0
2023-10-11,103,3,127,214,127,327,70,1,harvest,0
2023-10-11,103,4,23,254,23,456,73,0,harvest,0
2023-10-11,103,1,84,174,84,346,89,0,harvest,0
2023-10-11,103,2,104,194,104,421,81,1,harvest,0
2023-10-12,104,2,176,152,176,245,35,1,harvest,0
2023-10-12,104,4,57,114,57,438,64,0,harvest,0
2023-10-12,104,1,32,139,32,551,19,0,harvest,0
2023-10-12,104,3,147,154,147,476,55,0,harvest,0
2023-10-12,103,4,60,111,60,268,88,0,harvest,0
2023-10-12,103,2,83,135,83,187,75,1,harvest,0
2023-10-12,103,1,160,130,160,392,92,1,harvest,0
2023-10-12,103,3,129,244,129,453,90,0,harvest,0
2023-10-12,101,1,147,229,147,384,68,0,harvest,0
2023-10-12,101,2,185,178,185,397,17,0,harvest,0
2023-10-12,102,4,179,215,179,348,26,0,harvest,0
2023-10-12,102,3,148,176,148,201,16,1,harvest,0
2023-10-12,102,1,136,216,136,361,80,0,harvest,0
2023-10-12,105,1,157,60,157,216,41,1,harvest,0
2023-10-12,105,3,61,150,61,203,69,1,harvest,0
2023-10-12,105,2,51,79,51,508,66,0,harvest,0
2023-10-13,102,3,58,10,58,111,10,0,harvest,0
2023-10-13,102,4,83,57,83,207,18,0,harvest,0
2023-10-13,105,3,187,288,187,224,34,1,harvest,0
2023-10-13,105,1,45,275,45,380,50,1,harvest,0
2023-10-13,105,4,57,214,57,646,91,1,harvest,0
2023-10-14,101,3,65,273,65,454,34,0,harvest,0
2023-10-14,101,4,153,66,153,111,67,0,harvest,0
2023-10-14,101,2,175,177,175,221,97,0,harvest,0
2023-10-14,101,1,23,128,23,479,84,0,harvest,0
